Artist,Track,acousticness,danceability,duration_ms,energy,followers,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence
will smith,gettin jiggy wit it,0.0175,0.881,227933,0.874,649719,1.19e-06,6,0.154,-4.505,1,70,0.139,107.891,4,0.858
usher,you make me wanna,0.0359,0.761,219120,0.639,7601556,0.0,5,0.0945,-7.577,0,67,0.0539,164.088,4,0.922
usher,my way,0.0359,0.761,219120,0.639,7601556,0.0,5,0.0945,-7.577,0,67,0.0539,164.088,4,0.922
mariah carey,my all,0.732,0.4,230933,0.317,5508605,5.03e-05,7,0.086,-10.249,0,62,0.0317,107.845,4,0.108
monica,the first night,0.139,0.671,235573,0.766,1428764,0.0,1,0.26,-9.218,0,46,0.0634,152.088,4,0.906
sarah mclachlan,adia,0.722,0.526,244667,0.37,517918,0.0,3,0.157,-10.535,1,57,0.025,76.002,4,0.251
jennifer paige,crush,0.0296,0.735,200293,0.693,58643,0.0,1,0.0836,-5.644,0,60,0.0294,115.04,4,0.626
backstreet boys,everybody backstreets back,0.025,0.735,224960,0.873,880476,3.27e-06,10,0.265,-3.493,0,62,0.0402,108.021,4,0.586
aerosmith,i dont want to miss a thing,0.165,0.383,298760,0.662,880476,0.0,2,0.248,-5.162,1,76,0.0333,121.154,4,0.138
faith hill,this kiss,0.175,0.398,194307,0.804,1072387,0.0,11,0.181,-5.559,1,63,0.0451,186.752,4,0.709
uncle sam,i dont ever want to see you again,0.38,0.607,345133,0.497,6672,0.0,11,0.0681,-7.017,1,47,0.0374,125.951,3,0.407
marcy playground,sex and candy,0.238,0.67,173493,0.558,224109,0.0,2,0.106,-9.159,1,68,0.0251,80.511,4,0.63
robyn,show me love,0.0746,0.546,229227,0.643,635814,0.0,6,0.213,-4.069,0,61,0.0437,181.838,4,0.706
boyz ii men,a song for mama,0.471,0.569,303373,0.44,1735011,0.0,7,0.143,-8.948,1,50,0.035,75.001,4,0.151
madonna,frozen,0.662,0.602,367333,0.616,3948173,0.0153,1,0.149,-10.917,1,61,0.0353,108.017,4,0.31
wyclef jean,gone till november,0.0888,0.677,207467,0.503,213657,1.48e-05,4,0.182,-9.027,1,48,0.0867,85.926,4,0.417
lsg,my body,0.244,0.721,247133,0.431,325078,0.0,1,0.0886,-6.633,1,53,0.045,119.76,4,0.318
chumbawamba,tubthumping,0.106,0.263,278960,0.871,55725,0.0,2,0.363,-7.496,1,62,0.131,206.679,4,0.622
lord tariq and peter gunz,deja vu uptown baby,0.0816,0.861,284800,0.622,880476,0.0,1,0.123,-7.493,1,51,0.379,96.911,4,0.664
n sync,i want you back,0.0503,0.758,202107,0.93,1239891,0.000226,8,0.325,-3.22,0,54,0.0425,112.042,4,0.853
five,when the lights go out,0.0636,0.854,249600,0.827,262426,0.0,5,0.123,-6.424,1,53,0.0335,104.001,4,0.961
jon b,they dont know,0.588,0.699,274667,0.388,676464,1.98e-06,6,0.0658,-10.722,1,60,0.0531,125.858,4,0.566
all saints,never ever,0.276,0.703,239693,0.629,293659,2.31e-05,1,0.239,-4.895,1,22,0.115,90.05,4,0.561
voices of theory,say it,0.675,0.381,269467,0.415,8812,0.0,0,0.0795,-10.298,1,48,0.0691,61.908,3,0.257
billie myers,kiss the rain,0.00142,0.455,270160,0.682,10173,4.96e-05,9,0.162,-6.996,1,51,0.041,177.997,4,0.283
puff daddy featuring jimmy page,come with me,0.047,0.549,364173,0.847,22762,4.66e-06,0,0.19,-3.918,1,37,0.0462,164.147,3,0.765
hanson,i will come to you,0.0884,0.437,251293,0.723,274594,3.91e-05,1,0.113,-7.013,1,51,0.0471,139.765,4,0.344
barenaked ladies,one week,0.00854,0.702,169760,0.898,442599,0.000154,9,0.0917,-6.003,1,69,0.0373,112.845,4,0.731
xscape,the arms of the one who loves you,0.311,0.657,260427,0.456,856410,0.0,0,0.0922,-8.917,1,36,0.0345,115.4,4,0.182
tatyana ali,daydreamin,0.0886,0.882,300133,0.57,14524,6.54e-06,1,0.0932,-7.565,1,41,0.0832,96.785,4,0.815
dru hill,were not making love no more,0.257,0.569,292507,0.511,818311,0.0,3,0.0997,-6.88,0,48,0.0349,114.047,4,0.193
lisa loeb,i do,0.334,0.732,221093,0.723,111543,9.34e-05,10,0.194,-6.659,1,42,0.0307,110.173,4,0.731
leann rimes,looking through your eyes,0.618,0.487,245467,0.271,711144,0.0,10,0.16,-11.566,1,44,0.0283,80.126,4,0.194
divine,lately,0.206,0.686,269533,0.48,538,1.16e-06,9,0.156,-9.592,1,13,0.0312,121.039,4,0.494
backstreet boys,quit playing games with my heart,0.0615,0.8,233533,0.875,3113700,2.79e-06,11,0.13,-4.952,0,59,0.0338,100.033,4,0.882
next,i still love you,0.506,0.578,254200,0.447,654038,0.0,9,0.308,-10.49,0,36,0.0682,170.775,4,0.783
inoj,time after time,0.223,0.776,255673,0.563,35199,0.00611,0,0.0681,-8.84,1,43,0.0324,131.728,4,0.395
jimmy ray,are you jimmy ray,0.13,0.75,201200,0.914,1200,2.33e-05,10,0.392,-5.707,0,41,0.0704,99.083,4,0.672
ace of base,cruel summer,0.013,0.721,215360,0.842,361344,0.00187,1,0.076,-1.97,0,45,0.0279,109.966,4,0.882
spice girls,too much,0.484,0.333,271933,0.631,1701573,0.0,2,0.332,-4.992,1,54,0.0461,80.14,4,0.342
edwin mccain,ill be,0.386,0.371,266533,0.609,184897,0.0,11,0.104,-5.524,1,70,0.0295,136.526,3,0.426
madonna,ray of light,0.00118,0.561,320693,0.909,3948173,0.46,3,0.0713,-7.878,1,58,0.0312,127.172,4,0.71
sister hazel,all for you,0.0316,0.633,218707,0.754,202549,2.27e-05,8,0.091,-6.495,1,63,0.0382,137.047,4,0.641
monifah,touch it,0.0307,0.863,285827,0.476,165220,0.0515,8,0.0706,-10.019,0,50,0.0932,115.459,4,0.783
the verve,bitter sweet symphony,0.0278,0.412,291053,0.472,347,0.72,9,0.158,-11.975,1,17,0.0276,90.069,4,0.273
busta rhymes,dangerous,0.0096,0.913,217640,0.6,1428645,0.0,11,0.117,-8.446,0,43,0.202,103.268,4,0.764
spice girls,spice up your life,0.0105,0.556,173667,0.993,1701573,0.0341,1,0.403,-5.067,1,65,0.0464,124.016,4,0.702
98 degrees,because of you,0.341,0.732,297893,0.603,251214,0.0,0,0.113,-7.624,1,42,0.0271,104.498,4,0.514
loreena mckennitt,the mummers dance,0.401,0.549,367440,0.45,273973,0.152,0,0.0944,-11.568,0,44,0.0287,120.246,4,0.289
aaliyah,the one i gave my heart to,0.378,0.698,270893,0.48,880476,0.0,7,0.123,-7.932,1,38,0.0392,125.343,4,0.345
inoj,love you down,0.0434,0.765,262291,0.48,35199,0.0147,8,0.0687,-7.896,1,53,0.0448,134.035,4,0.641
2pac featuring eric williams,do for love,0.00664,0.793,271359,0.289,1585,0.0851,10,0.0865,-13.171,0,0,0.217,95.264,4,0.737
nu flavor,heaven,0.844,0.637,298133,0.406,14115,0.000176,6,0.0875,-12.1,1,40,0.0235,96.178,4,0.35
next,butta love,0.0972,0.735,296400,0.441,654038,0.0,1,0.0967,-8.412,0,59,0.0407,108.015,4,0.591
aretha franklin,a rose is still a rose,0.212,0.631,266667,0.793,2204301,0.0,8,0.0441,-7.551,0,47,0.251,175.814,4,0.826
boyz ii men,4 seasons of loneliness,0.821,0.583,292400,0.488,1735011,1.74e-05,6,0.115,-10.494,1,46,0.0444,98.497,4,0.191
ll cool j,father,0.0486,0.754,284667,0.519,884492,0.074,7,0.158,-10.928,0,21,0.241,98.825,4,0.608
gerald levert,thinkin bout it,0.0983,0.734,391040,0.659,498971,0.0,1,0.252,-5.191,1,39,0.0711,116.485,4,0.388
deborah cox,nobodys supposed to be here,0.202,0.662,262333,0.531,399037,1.16e-05,8,0.595,-5.3,1,53,0.0361,119.957,4,0.399
tq,westside,0.0151,0.806,198260,0.398,965,0.0,11,0.201,-11.683,0,57,0.395,146.038,4,0.276
cher,believe,0.0987,0.83,260177,0.482,299,0.00169,5,0.0884,-9.074,1,19,0.0733,113.087,4,0.742
tlc,no scrubs,0.0251,0.743,214400,0.675,2070620,0.000717,8,0.0685,-4.267,0,79,0.0953,92.909,4,0.59
monica,angel of mine,0.00373,0.592,250173,0.562,1428764,3.23e-05,10,0.223,-6.869,0,66,0.0239,90.16,4,0.208
britney spears,baby one more time,0.202,0.759,211067,0.699,7196641,0.000131,0,0.443,-5.745,0,78,0.0307,92.96,4,0.907
sixpence none the richer,kiss me,0.023,0.526,208680,0.749,260175,1.76e-06,3,0.0692,-6.964,1,76,0.0283,99.982,4,0.421
christina aguilera,genie in a bottle,0.21,0.627,217573,0.8,5056347,0.000123,1,0.137,-6.945,1,72,0.162,175.815,4,0.912
sugar ray,every morning,0.0834,0.833,219867,0.679,556272,0.00258,8,0.0769,-4.496,1,64,0.0365,109.916,4,0.975
deborah cox,nobodys supposed to be here,0.202,0.662,262333,0.531,399037,1.16e-05,8,0.595,-5.3,1,53,0.0361,119.957,4,0.399
ricky martin,livin la vida loca,0.00411,0.425,243160,0.954,5307226,0.0,1,0.0555,-3.756,0,72,0.0476,178.043,4,0.933
702,where my girls at,0.0348,0.704,166693,0.725,402741,0.0163,4,0.194,-7.435,1,58,0.0505,92.183,4,0.761
jennifer lopez,if you had my love,0.0645,0.68,266000,0.625,7926083,5.81e-05,11,0.109,-7.0,0,64,0.0353,94.02,4,0.814
goo goo dolls,slide,0.00483,0.395,212067,0.843,1578645,0.0,8,0.0404,-4.476,1,69,0.0374,112.423,4,0.481
brandy,have you ever,0.542,0.698,273440,0.533,1608226,0.0,2,0.333,-6.246,1,61,0.0437,134.001,4,0.275
backstreet boys,i want it that way,0.216,0.689,213600,0.702,3113700,0.0,6,0.159,-5.642,0,77,0.0261,99.031,4,0.484
r kelly and celine dion,im your angel,0.426,0.539,322254,0.276,407,0.0,0,0.261,-13.377,1,9,0.0283,112.921,4,0.273
smash mouth,all star,0.0395,0.731,200373,0.867,583936,0.0,11,0.0861,-5.881,1,80,0.032,104.019,4,0.776
sarah mclachlan,angel,0.949,0.532,270400,0.0744,517918,1.22e-05,1,0.106,-16.092,1,68,0.0355,117.131,3,0.125
santana featuring rob thomas,smooth,0.112,0.691,240013,0.764,10774,0.00419,9,0.0509,-8.883,1,0,0.0386,115.98,4,0.833
tlc,unpretty,0.00152,0.648,278067,0.622,2070620,5.97e-05,7,0.109,-6.063,1,63,0.0428,88.684,4,0.51
destinys child,bills bills bills,0.139,0.845,256027,0.576,3959103,0.0,11,0.0764,-5.15,0,65,0.153,127.641,4,0.461
pearl jam,last kiss,0.363,0.622,195467,0.692,5635983,0.000158,7,0.193,-6.97,1,70,0.0276,112.053,4,0.774
maxwell,fortunate,0.116,0.738,299200,0.357,880476,1.51e-06,10,0.26,-9.081,0,49,0.0593,126.143,4,0.34
backstreet boys,all i have to give,0.0644,0.731,276573,0.574,3113700,0.0,1,0.0675,-7.114,1,51,0.029,95.995,4,0.392
enrique iglesias,bailamos,0.0528,0.627,214067,0.888,9261772,0.00237,9,0.136,-4.523,0,53,0.0388,99.905,4,0.591
everlast,what its like,0.0904,0.678,303133,0.556,217942,0.0334,0,0.0866,-7.423,1,66,0.0281,85.158,4,0.405
lenny kravitz,fly away,0.018,0.586,221333,0.872,1878284,0.0,7,0.622,-5.066,1,70,0.0483,159.925,4,0.729
sugar ray,someday,0.0108,0.743,243333,0.67,556272,0.0702,1,0.22,-4.547,0,59,0.0293,110.832,4,0.934
divine,lately,0.206,0.686,269533,0.48,538,1.16e-06,9,0.156,-9.592,1,13,0.0312,121.039,4,0.494
shania twain,that dont impress me much,0.14,0.743,238707,0.873,1887689,0.0,10,0.142,-4.943,0,68,0.0507,125.005,5,0.965
red hot chili peppers,scar tissue,0.0779,0.595,215907,0.717,13090806,0.00274,0,0.108,-4.803,1,76,0.0295,88.969,4,0.547
mariah carey,i still believe,0.217,0.604,234933,0.53,5508605,0.0,7,0.125,-7.597,1,54,0.0332,117.941,4,0.176
98 degrees,the hardest thing,0.154,0.723,274627,0.48,251214,0.0,10,0.0672,-7.503,1,51,0.0282,87.99,4,0.571
lfo,summer girls,0.161,0.814,257333,0.808,25520,0.0,7,0.0616,-5.034,1,58,0.155,99.816,4,0.738
third eye blind,jumper,0.0129,0.599,272973,0.543,934515,0.00193,0,0.291,-9.226,1,67,0.0302,91.105,4,0.624
lauryn hill,doo wop that thing,0.0393,0.535,320267,0.505,1449309,0.0,2,0.0923,-8.926,0,73,0.245,99.935,4,0.495
lou bega,mambo no 5,0.103,0.622,220293,0.807,63400,0.0,5,0.306,-6.752,0,76,0.408,174.06,4,0.892
tyrese,sweet lady,0.233,0.588,290600,0.522,1377162,0.0,9,0.24,-6.254,0,60,0.0383,66.024,4,0.584
whitney houston,its not right but its okay,0.162,0.806,292400,0.802,5315437,0.000885,1,0.0698,-7.076,1,64,0.102,127.931,4,0.529
n sync,god must have spent a little more time on you,0.44,0.468,243493,0.535,1239891,0.0,10,0.101,-8.264,1,58,0.0436,168.001,4,0.294
shawn mullins,lullaby,0.0398,0.509,330667,0.833,29978,0.00257,7,0.207,-5.337,1,55,0.0597,79.935,4,0.569
matchbox 20,back 2 good,0.106,0.559,340173,0.504,1527130,0.0,7,0.13,-9.455,1,56,0.0246,89.051,4,0.479
blaque,808,0.00328,0.867,306693,0.42,272355,3.18e-06,1,0.0887,-9.478,1,40,0.167,121.66,4,0.367
tal bachman,shes so high,0.2,0.537,224693,0.84,25802,2.15e-06,9,0.0998,-4.626,1,71,0.0363,124.269,4,0.211
ricky martin,shes all i ever had,0.0534,0.423,294907,0.757,5307226,0.0,11,0.151,-5.727,1,54,0.0432,81.174,4,0.335
will smith,miami,0.0339,0.877,197560,0.534,649719,1.73e-05,1,0.0441,-6.18,1,69,0.151,108.171,4,0.89
jewel,hands,0.423,0.644,235000,0.495,421750,0.00128,5,0.082,-10.175,0,53,0.0292,127.221,4,0.321
tim mcgraw,please remember me,0.177,0.465,296333,0.54,3083215,2.82e-06,1,0.106,-7.097,1,47,0.0277,75.88,4,0.234
shania twain,from this moment on,0.42,0.46,235107,0.505,1887689,0.0,9,0.134,-5.487,1,64,0.0266,135.757,4,0.22
faith evans,love like this,0.00364,0.767,275707,0.551,793590,0.0,0,0.0451,-7.328,1,64,0.0616,100.904,4,0.796
jesse powell,you,0.307,0.728,318467,0.324,133683,0.00198,0,0.0554,-9.467,0,50,0.0258,112.212,4,0.252
silk,if you,0.184,0.628,337467,0.477,674531,0.0,9,0.0726,-8.77,0,45,0.0325,99.216,4,0.336
jordan knight,give it to you,0.0552,0.83,289760,0.655,54368,1.09e-06,7,0.0567,-7.072,1,41,0.0544,134.869,4,0.653
goo goo dolls,black balloon,0.057,0.339,249533,0.625,1578645,0.000102,1,0.229,-8.57,1,59,0.028,104.68,4,0.334
dru hill,these are the times,0.105,0.718,248400,0.477,818311,0.0,9,0.0964,-9.278,0,51,0.027,109.99,4,0.382
mark chesnutt,i dont want to miss a thing,0.0268,0.496,246227,0.47,353997,0.0,10,0.134,-10.415,1,42,0.0333,122.094,4,0.151
98 degrees,i do cherish you,0.614,0.576,226733,0.431,251214,0.0,8,0.159,-9.484,1,57,0.0339,81.016,4,0.301
98 degrees,because of you,0.341,0.732,297893,0.603,251214,0.0,0,0.113,-7.624,1,42,0.0271,104.498,4,0.514
creed,one,0.00841,0.386,238240,0.677,1793743,0.00366,2,0.341,-5.83,1,68,0.0346,126.602,4,0.195
chante moore,chantes got a man,0.201,0.75,264973,0.645,264637,0.0,1,0.0582,-6.399,0,38,0.0576,111.569,4,0.506
case,happily ever after,0.138,0.747,276000,0.609,479130,0.0,4,0.105,-6.985,0,55,0.0347,120.051,4,0.555
whitney houston,my love is your love,0.0557,0.77,261573,0.475,5315437,4.81e-06,7,0.0607,-9.512,1,68,0.159,82.511,4,0.474
brandy,almost doesnt count,0.494,0.682,218467,0.543,1608226,0.0,0,0.158,-7.063,0,49,0.0454,71.582,4,0.478
shania twain,man i feel like a woman,0.581,0.657,234493,0.639,1887689,0.0,10,0.278,-7.527,1,74,0.0412,124.882,4,0.674
len,steal my sunshine,0.394,0.413,265533,0.829,19618,0.0,4,0.108,-11.111,1,60,0.529,191.477,4,0.677
marc anthony,i need to know,0.486,0.813,227707,0.949,3916172,9.75e-06,3,0.112,-2.563,0,56,0.0336,115.061,4,0.792
ginuwine,so anxious,0.279,0.733,276067,0.395,1521157,2.37e-06,6,0.468,-11.959,0,58,0.0366,96.085,4,0.661
brian mcknight,back at one,0.452,0.661,263667,0.346,834428,0.0,11,0.131,-9.115,1,70,0.03,129.752,4,0.256
r kelly,when a womans fed up,0.428,0.684,275293,0.587,2059934,5.58e-06,2,0.0932,-6.271,0,31,0.0814,77.009,4,0.693
kenny chesney,how forever feels,0.0986,0.723,188200,0.674,2902755,1.83e-05,7,0.279,-7.427,1,58,0.0297,124.9,4,0.61
lonestar,amazed,0.247,0.557,239987,0.553,796314,0.0,1,0.125,-7.954,1,65,0.0319,139.821,4,0.253
britney spears,sometimes,0.42,0.745,245067,0.742,7196641,0.0,10,0.102,-5.693,1,68,0.0259,95.996,4,0.806
mo thugs,ghetto cowboy,0.000351,0.701,325460,0.574,29409,0.00134,0,0.0713,-7.823,1,44,0.18,170.268,4,0.196
fastball,out of my head,0.412,0.531,153067,0.658,100269,0.00272,4,0.16,-7.382,1,55,0.0382,78.896,4,0.461
jayz,hard knock life ghetto anthem,0.434,0.884,242721,0.433,289,6.06e-05,0,0.052,-12.334,1,29,0.292,77.185,4,0.656
joey mcintyre,stay the same,0.0249,0.629,227400,0.553,38124,0.0,2,0.141,-5.773,1,41,0.0297,130.115,4,0.285
jo dee messina,a lesson in leavin,0.273,0.612,220200,0.804,399423,0.0,7,0.311,-7.275,1,59,0.0543,80.771,4,0.841
goo goo dolls,iris,0.269,0.347,181565,0.132,105,0.00331,9,0.133,-23.82,1,21,0.0548,154.456,3,0.245
puff daddy featuring r kelly,satisfy you,0.00924,0.686,304133,0.302,10774,0.00101,6,0.0617,-13.776,0,0,0.104,174.031,4,0.688
citizen king,better days and the bottom drops out,0.173,0.758,207027,0.896,5599,3.18e-05,9,0.136,-3.311,1,54,0.0501,94.911,4,0.797
n sync and gloria estefan,music of my heart,0.528,0.698,264823,0.202,454,0.878,1,0.122,-16.297,0,0,0.0322,114.975,4,0.115
george strait,write this down,0.127,0.729,219600,0.688,1848520,9.44e-06,3,0.295,-7.468,1,66,0.0264,123.867,4,0.671
whitney houston and mariah carey,when you believe,0.108,0.362,271491,0.379,1563,0.333,4,0.121,-8.841,1,0,0.0281,61.602,4,0.107
alabama and n sync,god must have spent a little more time on you,0.0181,0.638,202240,0.389,197,0.0547,10,0.0806,-12.153,1,0,0.0267,85.064,4,0.221
faith hill,breathe,0.173,0.529,250547,0.496,1072387,0.0,7,0.251,-9.007,1,65,0.029,136.859,4,0.278
santana featuring rob thomas,smooth,0.112,0.691,240013,0.764,10774,0.00419,9,0.0509,-8.883,1,0,0.0386,115.98,4,0.833
joe,i wanna know,0.26,0.725,296693,0.487,980200,1.09e-05,8,0.431,-5.959,0,64,0.0368,136.086,4,0.599
vertical horizon,everything you want,0.0504,0.637,257067,0.759,268825,0.0,3,0.0642,-6.389,0,64,0.0305,93.898,4,0.741
destinys child,say my name,0.273,0.713,271333,0.678,3959103,0.0,5,0.149,-3.525,0,76,0.102,138.009,4,0.734
savage garden,i knew i loved you,0.32,0.61,250360,0.497,662222,6.11e-05,9,0.0884,-9.88,1,69,0.0279,85.031,4,0.739
lonestar,amazed,0.247,0.557,239987,0.553,796314,0.0,1,0.125,-7.954,1,65,0.0319,139.821,4,0.253
matchbox twenty,bent,0.0404,0.518,256133,0.83,1527130,3.85e-06,6,0.375,-6.814,0,54,0.0386,95.468,4,0.527
toni braxton,he wasnt man enough,0.00947,0.739,261933,0.947,2071744,2.99e-05,11,0.326,-1.915,0,66,0.0412,88.009,4,0.763
creed,higher,5.15e-05,0.459,316733,0.83,1793743,0.00014,2,0.206,-6.254,1,68,0.0364,155.826,4,0.431
aaliyah,try again,0.173,0.852,254750,0.333,87,0.0545,0,0.0374,-8.559,1,28,0.117,95.484,4,0.928
destinys child,jumpin jumpin,0.00543,0.771,230200,0.685,3959103,0.00157,1,0.0537,-4.639,1,70,0.0567,88.997,4,0.683
sisqo,thong song,0.119,0.706,253733,0.888,477735,9.64e-05,2,0.07,-6.959,1,65,0.0654,121.549,4,0.714
3 doors down,kryptonite,0.00664,0.545,233933,0.865,2651647,1.12e-05,11,0.168,-5.708,0,77,0.0286,99.01,4,0.543
pink,there you go,0.0862,0.822,202800,0.847,8353598,0.0,10,0.0452,-6.729,0,55,0.0916,107.906,4,0.667
madonna,music,0.32,0.804,223773,0.836,7196641,0.0,6,0.213,-6.635,0,59,0.089,120.046,4,0.85
janet jackson,doesnt really matter,0.171,0.727,296733,0.896,1959096,0.00748,5,0.183,-3.522,0,41,0.0473,99.381,4,0.508
christina aguilera,what a girl wants,0.0684,0.754,215800,0.819,5056347,0.0,0,0.345,-6.833,1,63,0.112,142.137,4,0.818
brian mcknight,back at one,0.452,0.661,263667,0.346,834428,0.0,11,0.131,-9.115,1,70,0.03,129.752,4,0.256
n sync,bye bye bye,0.031,0.61,200400,0.926,1239891,0.0012,8,0.0821,-4.843,0,71,0.0479,172.638,4,0.861
marc anthony,you sang to me,0.0103,0.578,347107,0.894,3916172,2.66e-06,10,0.216,-5.42,1,53,0.0296,165.98,4,0.741
marc anthony,i need to know,0.486,0.813,227707,0.949,3916172,9.75e-06,3,0.112,-2.563,0,56,0.0336,115.061,4,0.792
montell jordan,get it on tonite,0.259,0.807,277413,0.498,459404,3.04e-05,10,0.0618,-9.91,0,51,0.0755,99.001,4,0.857
sisqo,incomplete,0.282,0.746,274227,0.443,477735,0.0,1,0.14,-7.693,0,61,0.0771,119.311,4,0.272
macy gray,i try,0.313,0.593,239440,0.642,433469,0.000582,2,0.0804,-7.284,1,71,0.0299,76.403,4,0.736
n sync,its gonna be me,0.0407,0.636,192427,0.873,1239891,1.27e-06,0,0.0372,-4.672,0,67,0.071,165.071,4,0.908
celine dion,thats the way it is,0.154,0.634,241373,0.886,3554036,0.0,9,0.118,-5.424,1,64,0.0434,93.04,4,0.577
nelly,country grammar hot shit,0.00689,0.865,287000,0.664,1479090,0.0,2,0.142,-6.822,1,69,0.108,162.831,4,0.565
blaque,bring it all to me,0.000479,0.695,218187,0.579,272355,0.0,0,0.0556,-5.066,1,52,0.0325,88.957,4,0.726
backstreet boys,show me the meaning of being lonely,0.231,0.63,234960,0.625,3113700,0.0,6,0.0765,-5.088,0,67,0.0252,167.998,4,0.683
missy elliott featuring nas eve and qtip,hot boyz,0.0962,0.831,230281,0.116,697,0.855,10,0.112,-16.395,0,0,0.324,81.027,4,0.445
bbmak,back here,0.0698,0.624,218200,0.945,49629,4.57e-06,7,0.0867,-3.109,1,49,0.0343,104.77,4,0.914
sonique,it feels so good,0.0117,0.634,240867,0.677,27587,0.00103,5,0.126,-7.278,0,61,0.0304,135.012,4,0.558
nine days,absolutely story of a girl,0.000891,0.481,189333,0.94,57533,0.0,7,0.0939,-5.204,1,65,0.066,96.493,4,0.66
creed,with arms wide open,0.00425,0.41,274800,0.539,1793743,0.00089,0,0.117,-8.412,1,65,0.0302,138.852,4,0.141
enrique iglesias,be with you,0.0359,0.69,220160,0.871,9261772,0.000843,1,0.0347,-5.484,0,53,0.0329,121.984,4,0.561
christina aguilera,come on over baby all i want is you,0.226,0.829,203333,0.915,5056347,1.25e-05,8,0.246,-3.205,1,64,0.106,118.903,4,0.779
ruff endz,no more,0.0324,0.839,242560,0.641,169526,4.56e-06,10,0.0602,-5.669,0,52,0.0858,97.004,4,0.927
blink 182,all the small things,0.0103,0.434,167067,0.897,5772640,0.0,0,0.612,-4.918,1,79,0.0488,148.726,4,0.684
faith hill,the way you love me,0.127,0.627,186067,0.716,1072387,0.0,2,0.0344,-7.175,1,57,0.0352,101.99,4,0.734
christina aguilera,i turn to you,0.38,0.599,273707,0.47,5056347,0.0,1,0.111,-8.356,1,58,0.0376,127.177,4,0.298
third eye blind,never let you go,0.0814,0.728,237240,0.94,934515,0.000162,4,0.109,-5.034,1,63,0.0368,113.76,4,0.967
leann rimes,i need you,0.403,0.628,215507,0.834,711144,0.0,6,0.051,-6.341,0,63,0.0497,97.865,4,0.626
jagged edge,lets get married,0.175,0.761,263227,0.627,1181004,0.0,1,0.128,-5.554,1,58,0.0538,109.821,4,0.891
whitney houston,my love is your love,0.0557,0.77,261573,0.475,5315437,4.81e-06,7,0.0607,-9.512,1,68,0.159,82.511,4,0.474
smash mouth,then the morning comes,0.0231,0.729,182267,0.881,583936,0.0,5,0.0872,-5.024,0,46,0.0283,118.58,4,0.963
eiffel 65,blue da ba dee,0.259,0.822,283748,0.969,196812,0.000162,7,0.39,-11.471,0,74,0.0582,128.007,4,0.765
eminem,the real slim shady,0.0302,0.949,284200,0.661,34315215,0.0,5,0.0454,-4.244,0,79,0.0572,104.504,4,0.76
pink,most girls,0.0424,0.742,298960,0.732,8353598,0.00444,2,0.101,-6.046,0,52,0.0311,97.923,4,0.695
next,wifey,0.0678,0.831,243467,0.713,654038,0.0,7,0.0659,-6.967,0,56,0.104,99.584,4,0.683
everclear,wonderful,0.0118,0.514,280813,0.817,535510,8.25e-06,7,0.346,-6.489,1,57,0.05,186.765,4,0.734
britney spears,oops i did it again,0.3,0.751,211160,0.834,7196641,1.77e-05,1,0.355,-5.444,0,77,0.0437,95.053,4,0.894
jessica simpson,i wanna love you forever,0.156,0.59,263800,0.666,756952,0.0,4,0.136,-4.047,0,58,0.0244,104.042,4,0.0743
98 degrees,give me just one night una noche,0.0513,0.543,205160,0.79,251214,3.55e-06,0,0.0981,-6.145,1,43,0.0491,123.631,4,0.655
filter,take a picture,0.00151,0.541,363800,0.775,276112,0.000222,2,0.178,-8.041,1,64,0.0297,98.992,4,0.271
red hot chili peppers,otherside,0.00316,0.458,255373,0.795,13090806,0.000202,0,0.0756,-3.265,1,78,0.0574,123.229,4,0.513
son by four,a puro dolor,0.342,0.56,210187,0.544,56547,0.0,0,0.203,-10.171,1,64,0.0465,149.695,4,0.347
jagged edge,he cant love u,0.112,0.721,244053,0.836,1181004,0.0,8,0.235,-3.972,0,58,0.206,126.279,4,0.508
