Artist,Track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
Margaret Becker,Sweet Suffering Christ,0.842,0.612,242400,0.199,0.0509,7,0.0946,-16.578,1,0,0.0309,110.862,3,0.143,
True Believers,Just Look At the Blessing,0.101,0.534,258040,0.843,0,11,0.348,-5.514,1,1,0.13,96.928,4,0.815,
Christos Dantis,Apisti,0.448,0.763,168507,0.501,3.19E-06,11,0.0538,-13.275,0,0,0.0331,98.099,4,0.751,
Hank Penny,Crazy Rhythm,0.929,0.821,169067,0.308,0,3,0.0622,-12.209,1,12,0.273,119.612,4,0.902,
Slum Village,CB4,0.491,0.841,227386,0.758,0,8,0.0731,-6.678,1,22,0.402,94.321,4,0.603,
Francis Lai,Concerto No.3 In D: Allegro,0.763,0.465,155200,0.48,0.547,2,0.31,-12.846,1,19,0.0283,96.134,4,0.924,
Johnny Pacheco,Cero Codazos,0.296,0.7,152067,0.455,0.701,2,0.067,-12.103,0,2,0.0399,115.751,4,0.935,
James Taylor Quartet,Got To Give It Up,0.0342,0.929,200347,0.946,0.615,7,0.084,-4.936,1,10,0.0369,126.071,4,0.976,
Moss,Winter In Finland,0.0829,0.606,171013,0.567,0.00391,11,0.117,-10.325,0,0,0.0312,120.067,4,0.33,
Luciana Souza,Azul Contente,0.878,0.431,259227,0.0521,0.00113,7,0.105,-24.105,1,7,0.0467,163.209,4,0.32,
Orquesta Sublime,Tras La Reja,0.15,0.713,187267,0.73,0.000775,4,0.0621,-2.631,0,0,0.0529,118.694,4,0.905,
Luciano,Work Hard,0.00268,0.567,130744,0.78,0,4,0.302,-5.29,0,5,0.174,205.658,4,0.738,
Simply Red,So Not Over You (Motivo-Pop Lectro Mix),0.0262,0.76,304440,0.708,0.00103,5,0.1,-8.957,1,2,0.0854,95.004,4,0.889,
Mix Mob,Show Me The Way,0.00938,0.646,194747,0.781,0,9,0.383,-7.54,1,2,0.144,93.685,4,0.785,
Christina Aguilera,Cruz,0.641,0.276,237467,0.572,0,1,0.2,-7.818,1,68,0.0377,77.986,4,0.285,
Vincenzo,Valium,0.0255,0.784,439120,0.355,0.881,10,0.099,-14.596,0,1,0.15,123.973,4,0.307,
Bon Jovi,Only Lonely,0.00664,0.554,302227,0.924,0,0,0.408,-4.226,0,36,0.0374,120.756,4,0.306,
Triana Pura,Afonsina y el mar,0.701,0.728,253000,0.906,2.62E-05,2,0.672,-7.133,0,4,0.108,111.095,3,0.867,
Casiotone For The Painfully Alone,Happy Mother's Day,0.981,0.4,47467,0.293,0.93,0,0.103,-9.67,1,13,0.0304,71.131,3,0.648,
Frost,Take a Ride,0.132,0.769,216987,0.691,0,10,0.109,-4.701,0,2,0.187,92.019,4,0.722,
Melanie And The Secret Army,All The Lessons,0.0218,0.605,186160,0.932,0,6,0.0522,-2.508,1,0,0.0655,110.435,4,0.715,
Cali,C'est Toujours Le Matin,0.552,0.516,210373,0.481,0.000423,9,0.282,-9.742,0,19,0.0274,94.994,4,0.664,
Curtis Mayfield,People Never Give Up,0.155,0.858,352307,0.428,1.01E-05,11,0.0569,-10.367,1,11,0.0484,106.092,4,0.965,
Patty Griffin,Let Him Fly,0.8,0.505,191093,0.232,0,2,0.105,-7.75,1,47,0.035,112.348,4,0.425,
Laurie Berkner,The Cat Came Back,0.436,0.634,170440,0.412,0,9,0.16,-9.645,1,30,0.0699,132.796,4,0.651,
Utopia,Hiroshima,0.525,0.363,435933,0.518,0.000811,2,0.394,-10.723,1,11,0.0423,110.679,4,0.367,
Rick Astley,The Bottom Line,0.464,0.502,317827,0.487,0.000159,0,0.0911,-15.474,1,24,0.0508,174.637,4,0.711,
Mariah Carey,Outside,0.689,0.329,286067,0.392,3.93E-05,7,0.108,-8.047,1,40,0.0311,111.806,3,0.0534,
ATB,Marrakech,0.081,0.537,262173,0.955,0.896,10,0.67,-6.995,0,35,0.0474,132.979,4,0.383,
Saigon Kick,The Way,0.085,0.576,264173,0.449,0,1,0.119,-8.764,0,51,0.0287,129.323,4,0.0552,
Ricky Martin,She's All I Ever Had,0.0172,0.393,295333,0.765,0,11,0.227,-5.924,1,47,0.0481,81.088,4,0.274,
Dann Huff,Exception To The Rule,0.00271,0.492,147893,0.524,4.76E-05,1,0.333,-14.643,0,0,0.0303,155.823,4,0.475,
Markscheider Kunst,Dj,0.00722,0.807,227422,0.395,0.0501,11,0.12,-16.965,1,12,0.0485,130.005,4,0.809,
Mighty Diamonds,Sensemilla,0.0244,0.866,253533,0.552,6.79E-06,4,0.0507,-7.427,0,5,0.103,155.853,4,0.814,
Erick Sermon,I'm Hot,0.0596,0.896,228400,0.455,0,8,0.161,-7.147,1,28,0.724,95.625,4,0.917,
Jerry Butler,The Way You Do The Things You Do,0.65,0.63,149957,0.504,0,8,0.132,-12.349,1,6,0.0359,62.99,4,0.803,
Mariah Carey,Touch My Body,0.0996,0.715,204733,0.665,0,4,0.224,-7.736,0,65,0.0502,78.502,4,0.84,
Tito Rodriguez,Me Lo Dijo Adela,0.774,0.75,175173,0.56,5.55E-05,7,0.243,-7.358,1,0,0.0429,111.069,4,0.937,
Alias,What To Do,0.00601,0.621,257907,0.574,0.000366,7,0.322,-10.998,1,9,0.026,103.723,4,0.651,
Frank Vignola,But Not For Me,0.835,0.611,234453,0.675,0.872,5,0.135,-9.46,0,2,0.0349,112.527,4,0.896,
Savoy Brown,All Burned Out,0.0368,0.466,171627,0.879,0.000168,9,0.453,-11.776,0,2,0.0399,75.773,4,0.555,
Angela Dimitriou,Edo Pou Ta Leme,0.185,0.657,164027,0.664,0,0,0.246,-7.613,0,3,0.0471,179.87,4,0.723,
Shaggy / Brian & Tony Gold,Hey Sexy Lady,0.0052,0.957,199893,0.554,0.00185,3,0.249,-6.618,0,57,0.067,101.783,4,0.64,
Tri Atma,RAMUKA,0.00823,0.694,325000,0.656,0.198,9,0.0463,-12.461,0,1,0.0311,110.67,4,0.861,
Fall Out Boy,Thriller,0.00734,0.375,209720,0.901,1.68E-06,2,0.315,-3.388,1,52,0.106,178.895,4,0.327,
Namatjira,1000 Of Years Ago,0.136,0.635,303728,0.801,0.859,10,0.0811,-9.409,0,0,0.0305,129,4,0.553,
Arc Angels,Sent By Angels,0.0314,0.522,344093,0.521,0.00273,7,0.0535,-10.847,1,33,0.0272,83.873,4,0.392,
Jesse Malin,Wendy,0.0301,0.305,208173,0.953,1.35E-06,10,0.344,-4.979,1,12,0.0636,161.637,4,0.463,
Santana,Fried Neck Bones And Some Home Fries,0.289,0.592,461027,0.652,0.757,0,0.0741,-10.923,0,24,0.0381,131.176,4,0.737,
Henri Pousseur,Crosses of crossed colors 3,0.955,0.363,446680,0.248,1.01E-05,0,0.326,-18.665,1,0,0.115,77.311,3,0.0987,
Sensations,Superscout,0.0217,0.311,165200,0.776,0,11,0.131,-8.296,0,0,0.0614,94.115,4,0.586,
Gisele MacKenzie,Le Fiacre,0.984,0.615,138908,0.406,1.70E-05,7,0.1,-7.959,1,0,0.174,179.061,4,0.846,
KALIMBA,No Volveras A Mi,0.206,0.723,208093,0.567,4.26E-05,7,0.121,-6.214,1,28,0.0316,134.004,4,0.831,
Eleanor McEvoy,Sophie,0.735,0.638,258427,0.196,0,10,0.1,-12.52,1,23,0.0484,99.988,4,0.257,
Alexandre Desplat,Meeting Daisy,0.994,0.306,81707,0.0532,0.88,2,0.102,-21.21,1,26,0.0307,79.955,4,0.0358,
Despina Vandi,Ke T' Oniro Egine Efialtis,0.624,0.54,242120,0.436,0,5,0.189,-8.9,1,1,0.0278,120.062,4,0.177,
Alice In Chains,Would?,0.000332,0.305,206773,0.832,2.40E-05,6,0.091,-7.981,1,71,0.0398,100.677,4,0.585,
The Plasmatics,The White's Bedroom - Fire Escape,0.411,0.331,121733,0.853,3.05E-05,2,0.974,-13.296,1,2,0.264,87.511,4,0.18,
Roy Rogers,The Yellow Rose Of Texas,0.851,0.548,178840,0.382,4.42E-06,3,0.0506,-10.358,1,11,0.112,206.413,4,0.849,
Four Tet,Plastic People,0.298,0.678,394057,0.737,0.896,10,0.231,-9.788,1,38,0.0568,123.995,4,0.408,
Superchumbo,Revolution,0.034,0.749,496387,0.793,0.843,0,0.0754,-9.041,1,7,0.0768,128.366,4,0.185,
Tranzas,Mientras me quieras,0.149,0.761,213707,0.719,7.74E-05,1,0.0399,-7.548,1,17,0.0313,111.99,4,0.561,
Eclier,Alpha River,8.35E-06,0.601,322479,0.799,0.726,3,0.373,-5.664,0,8,0.0364,126.993,4,0.551,
Steve Vai,Salamanders In The Sun,0.00345,0.317,145278,0.394,0.282,9,0.163,-9.729,1,17,0.03,178.932,3,0.438,
Be Bop Deluxe,Sister Seagull (Live),0.21,0.467,228493,0.661,0.000898,4,0.717,-8.684,0,3,0.05,125.056,4,0.532,
The Roots,Act Won (Things Fall Apart),0.882,0.542,53800,0.47,0,2,0.147,-15.051,1,32,0.119,82.128,4,0.667,
Fergie,Exit People,0.00255,0.818,440275,0.416,0.817,2,0.0453,-11.267,1,17,0.0834,127.003,4,0.037,
Sergio Dalma,Te Quiero Mamma,0.536,0.784,240000,0.696,5.36E-06,7,0.126,-7.685,1,0,0.158,120.358,4,0.82,
Groupa Med Lena Willemark,Skymning,0.942,0.431,228536,0.211,0.0264,4,0.0783,-11.957,0,2,0.0339,87.509,4,0.314,
Lighthouse Family,Run,0.121,0.546,239627,0.663,0.00269,6,0.12,-8.264,1,27,0.0262,76.711,4,0.913,
Clockwise,the tales of King Solitude 1:3,0.00238,0.402,406067,0.458,0.0193,6,0.122,-7.659,0,0,0.0259,87.98,4,0.0858,
An Cafe,S*B*Y,0.219,0.723,308040,0.626,0.00389,6,0.0971,-8.759,0,63,0.0291,110.98,4,0.448,
Johnny Horton,The Golden Rocket,0.595,0.694,123400,0.762,0.000392,4,0.203,-14.742,1,19,0.0399,112.928,4,0.952,
Barbarito Diez,La Sitiera,0.685,0.476,170191,0.422,0,2,0.215,-7.188,0,5,0.0318,119.118,4,0.77,
Charlie Byrd,Speak Low,0.747,0.658,223067,0.211,0.801,4,0.108,-24.008,1,18,0.0494,133.86,4,0.668,
Orthrelm,Scelxenak,0.158,0.166,72080,0.97,0.819,0,0.0561,-3.028,0,1,0.256,87.103,4,0.0376,
Lonnie Johnson,You Don't See Into The Blues Like Me,0.98,0.448,164072,0.231,0,4,0.406,-16.352,0,0,0.0545,80.097,4,0.542,
The Chieftains,When A Man's In Love,0.862,0.826,217000,0.0885,0,8,0.331,-18.176,1,7,0.241,116.271,4,0.473,
Len Barry,Dirty Old Man,0.00284,0.674,294053,0.878,0.578,7,0.0907,-12.224,1,0,0.0769,112.327,4,0.648,
Steel Rain,Sanity Fades,6.48E-06,0.28,235200,0.82,0.292,3,0.181,-7.279,0,0,0.0866,138.757,4,0.519,
Orquesta Romantica de La Habana,Serenata,0.543,0.612,204093,0.229,0.94,2,0.239,-17.028,0,6,0.0366,135.492,4,0.923,
Jane's Addiction,Price I Pay,0.123,0.312,327093,0.681,0.000314,1,0.154,-5.284,1,27,0.0608,140.254,4,0.191,
Guns N' Roses,Sweet Child O' Mine,0.0901,0.446,356067,0.952,0.0857,6,0.112,-5.321,1,73,0.0523,125.303,4,0.624,
Ayo,Girls,0.453,0.427,208053,0.398,0.00479,0,0.0903,-9.553,0,51,0.0536,139.249,4,0.114,
Mr. Blue,Thanks God I'm A Country Boy,0.0014,0.533,132693,0.918,0,7,0.111,-3.377,1,0,0.0879,133.994,4,0.742,
Bob Wills,Playboy Theme,0.745,0.697,92427,0.512,0,7,0.0996,-7.66,1,18,0.0449,130.594,3,0.968,
Parallel Sound,Around The World,0.108,0.796,556707,0.954,0.912,9,0.0937,-10.281,0,0,0.0495,130.008,4,0.872,
Terry Callier,Java Sparrow,0.734,0.519,312973,0.312,0.000149,7,0.357,-12.891,1,3,0.038,118.399,4,0.0984,
Leroy Huston,Love Oh Love (Live in Chicago),0.132,0.721,291587,0.733,1.04E-06,9,0.817,-10.357,0,6,0.0536,113.856,4,0.923,
Joy Kitikonti,Pleasure Zone Mix,0.00621,0.794,415000,0.781,0.779,0,0.0952,-7.735,0,0,0.0603,129.997,4,0.177,
SNAP!,The World In My Hands (We Are One),0.0539,0.739,314977,0.657,0.897,4,0.0785,-10.044,1,16,0.034,118.227,4,0.421,
Alan Silvestri,We're Out Of Gas,0.875,0.153,77573,0.088,0.405,5,0.118,-21.061,0,20,0.0434,83.165,3,0.176,
For Squirrels,Superstar,0.000285,0.193,199924,0.974,0,9,0.145,-4.842,1,8,0.0609,162.597,4,0.639,
Chris Farlowe,Blues As Blues Can Get,0.118,0.421,432240,0.688,7.31E-06,7,0.368,-9.757,1,4,0.222,128.484,1,0.352,
Taboo,Gyere velem,0.224,0.632,214987,0.941,1.48E-05,0,0.122,-6.883,1,0,0.0356,140.077,4,0.92,
Devo,Be Stiff (Live),0.0781,0.525,175813,0.983,0.588,9,0.843,-6.909,1,13,0.0885,153.004,4,0.646,
The Hollywood Brats,Empty Bottles,0.333,0.414,41307,0.0832,0.735,4,0.184,-21.743,1,4,0.0716,178.223,3,0.199,
The Nelons,God Keeps A Candle,0.203,0.655,236520,0.752,0,3,0.113,-6.427,1,1,0.0281,141.96,4,0.856,
Blind Blake,Bootleg Rum Dum Blues,0.995,0.701,178103,0.117,0.0844,9,0.116,-17.766,0,0,0.0497,88.405,4,0.664,
El Tiempo,Tu Ex Amor,0.401,0.722,179520,0.292,0,4,0.226,-13.729,1,32,0.0302,97.424,4,0.817,
Roger Miller,Husbands And Wives,0.457,0.715,160773,0.188,0.000153,0,0.107,-17.773,1,21,0.038,116.575,3,0.431,
Al Di Meola,Splendido Sundance,0.88,0.434,291040,0.489,0.812,0,0.202,-13.621,1,15,0.0349,104.039,4,0.648,
Blind Blake,Too Tight Blues No. 2,0.972,0.554,177667,0.237,0.0254,7,0.22,-15.742,1,0,0.0394,104.427,4,0.847,
Marcel Mouloudji,Madeleine,0.888,0.48,129773,0.225,0,1,0.109,-14.729,0,0,0.18,80.92,4,0.377,
Kieran,You Saved My Life,0.146,0.614,246564,0.669,0,5,0.0653,-6.829,0,14,0.0609,77.919,3,0.631,
Sunidhi Chauhan / Anu Malik / Jatin Sharma,Dekh Le,0.00689,0.766,321960,0.842,0.00303,9,0.0493,-9.254,1,12,0.0526,127.995,4,0.95,
The Blind Boys Of Alabama,New Born Soul,0.85,0.657,176387,0.291,0.151,9,0.107,-10.837,1,3,0.0399,86.659,4,0.398,
Princess Lover,Prends-Moi La Main,0.0919,0.757,262480,0.686,0.104,6,0.155,-8.312,0,14,0.0363,110.698,5,0.555,
Brazilian Tropical Orchestra,If You Leave Me Now,0.645,0.657,174667,0.359,0.973,0,0.0964,-15.472,1,0,0.0256,99.465,4,0.324,
System of a Down,War?,0.0831,0.365,160493,0.939,5.58E-05,8,0.0947,-3.523,1,56,0.0831,98.646,4,0.527,
Joe Bonamassa,So Many Roads,0.0114,0.29,425853,0.756,0.148,5,0.0947,-5.408,0,47,0.039,146.458,3,0.546,
Vex'd,Oceans,0.00141,0.687,299427,0.629,0.661,2,0.119,-12.579,1,2,0.0436,117.031,4,0.0566,
Antigone Rising,Don't Look Back (Radio Edit),0.00554,0.641,213680,0.743,0,8,0.323,-4.635,1,7,0.0288,123.903,4,0.666,
Crusaders,She's My Woman,0.00311,0.402,117733,0.879,1.27E-06,7,0.192,-9.106,1,0,0.0522,97.872,4,0.519,
Abbott & Chambers,Where Are You,0.000135,0.525,536288,0.893,0.242,6,0.0581,-5.202,0,0,0.0369,135.999,4,0.402,
Quinteto Violado,Maria Betania,0.785,0.328,406788,0.0207,1.43E-06,7,0.224,-21.771,0,0,0.0396,95.844,3,0.0685,
Karnig Sarkissian,"Inrtoduction ""Hing Hye Srder",0.674,0.522,476667,0.345,0,9,0.066,-14.115,0,8,0.0393,75.526,3,0.237,
Mikey Dread,Master Mantrol (Dub / Instrumental Reggae Music),0.0618,0.755,261787,0.315,0.806,9,0.0632,-18.87,0,3,0.0628,141.391,4,0.662,
Tommy Makem;The Clancy Brothers,Old Woman From Wexford,0.978,0.743,120427,0.325,0.243,3,0.107,-20.249,0,4,0.0576,121.959,4,0.965,
Klaus Badelt,Moonlight Serenade,0.444,0.23,128653,0.337,0.963,9,0.458,-10.594,0,42,0.0505,130.724,3,0.0495,
T.O.K.,Chi Chi Man,0.0551,0.814,1086093,0.585,0,5,0.073,-8.271,0,8,0.242,94.232,4,0.72,
Jimmie Vaughan,Kinky Woman,0.607,0.701,207107,0.469,0.00161,5,0.161,-9.025,1,16,0.0479,109.512,4,0.894,
Aesop Rock,N.Y. Electric / Hunter Interlude,0.252,0.474,310800,0.743,0,6,0.905,-9.586,1,21,0.545,80.79,4,0.776,
Frank Stokes,Sweet To Mama,0.971,0.565,174600,0.369,0.000755,10,0.185,-11.679,1,0,0.0413,149.84,4,0.913,
Los Traileros Del Norte,Perro Faldero,0.449,0.673,163227,0.608,0,5,0.0678,-7.352,1,5,0.164,189.554,4,0.912,
Zombina & The Skeletones,I Was a Human Bomb for the FBI,0.00349,0.318,212880,0.973,0.874,2,0.226,-6.293,1,4,0.251,189.782,4,0.415,
Egberto Gismonti,Baiao Malandro,0.531,0.531,321467,0.47,0.815,6,0.0992,-14.451,1,0,0.053,114.141,4,0.677,
Minnie Riperton,Les Fleurs,0.665,0.441,199293,0.499,2.87E-06,6,0.211,-9.453,1,57,0.0484,151.878,4,0.513,
Nick Cave & The Bad Seeds,New Morning (Live),0.316,0.312,202000,0.474,5.30E-06,7,0.967,-9.513,1,15,0.0284,140.914,3,0.351,
Cockney Rejects,It's Alright Bruv,0.00234,0.181,241493,0.97,4.51E-06,2,0.314,-2.702,1,8,0.0719,164.162,4,0.355,
Krystof,Svedomi,0.0201,0.671,222267,0.772,6.49E-05,9,0.114,-6.617,1,27,0.0427,88.045,4,0.379,
Ebru Yasar,Birak Yakami,0.224,0.763,214907,0.912,2.17E-06,6,0.25,-8.877,0,15,0.0749,130.003,4,0.813,
Andy & Lucas,Hasta Los Huesos,0.696,0.713,208920,0.76,0,9,0.364,-6.704,1,17,0.0579,140.121,4,0.819,
Danny Barnes,Cumberland Gap,0.983,0.65,169000,0.489,0.867,2,0.0705,-10.449,1,4,0.063,111.95,4,0.961,
Hot Tuna,Hesitation Blues,0.28,0.524,306867,0.2,0.0845,0,0.687,-18.199,1,30,0.0391,126.048,4,0.609,
Mississippi John Hurt,Monday Morning Blues,0.773,0.679,239467,0.413,0.000183,1,0.856,-16.566,0,32,0.13,91.447,4,0.538,
James Hunter,Class Act,0.566,0.773,180907,0.581,0,2,0.192,-6.145,0,12,0.0407,101.84,4,0.929,
Xmilk,Side By Side,0.000427,0.169,141173,0.927,0.000201,8,0.247,-4.804,1,0,0.0858,102.442,4,0.294,
Chacho,Meteorito,0.000626,0.8,460904,0.782,0.826,8,0.0758,-9.95,1,0,0.1,125.019,4,0.111,
Ronnie Drew,The Ballad Of St. Anne's Reel,0.534,0.562,194987,0.498,0.0166,7,0.0496,-9.304,1,17,0.0378,117.743,4,0.651,
Emilio,Somebody Stop Me,0.211,0.667,192960,0.514,3.07E-05,4,0.11,-9.379,1,4,0.0232,94.859,4,0.463,
Usher Featuring The Nu Beginning,Mother's Luv,0.00767,0.532,316027,0.61,0,7,0.149,-10.645,1,0,0.0647,152.96,4,0.517,
Blind Willie Johnson,John the Revelator,0.995,0.739,196373,0.331,0.131,9,0.568,-12.941,0,26,0.283,125.521,4,0.527,
Edelweiss,The Kangaroo Theory,0.62,0.781,201440,0.614,0.134,2,0.0898,-12.669,1,4,0.35,174.036,4,0.539,
The Crystal Method,More,0.000916,0.66,359573,0.835,0.000581,8,0.129,-11.132,0,15,0.0487,114.331,4,0.482,
Guaco,Venite Pa' Maracaibo,0.367,0.779,265307,0.784,0,0,0.292,-10.316,1,18,0.0533,112.871,4,0.973,
NOFX,Bath Of Least Resistance,0.000517,0.541,107107,0.956,0.000204,0,0.0964,-4.604,1,37,0.0391,98.833,4,0.759,
Salt The Wound,I Swear the Visine is for my Allergies,0.000189,0.198,219107,0.875,0,10,0.328,-9.196,0,12,0.124,179.539,4,0.445,
Havok,Monologue With the Sky,0.992,0.195,238080,0.175,0.973,5,0.442,-17.822,1,0,0.0471,199.786,4,0.115,
BMX Bandits,After I Made Love To You,0.696,0.448,208427,0.388,0.0674,1,0.131,-10.3,1,1,0.0281,127.908,4,0.335,
Rustless,It's The Three Of Us Left,0.86,0.278,119707,0.331,0.814,6,0.119,-10.148,0,0,0.0316,74.958,3,0.0394,
Flame,Freed From Desire (Alternate Mix),0.0694,0.791,259200,0.745,0.0113,2,0.108,-9.24,0,0,0.0911,128.013,4,0.547,
Ennio Morricone,1900's Madness #1,0.659,0.571,134373,0.326,0.0244,5,0.151,-13.136,1,23,0.0345,140.088,4,0.818,
Raze,Intro. (The Plan Album Version),0.865,0.674,25827,0.136,0.000341,4,0.234,-20.931,1,0,0.473,74.914,5,0.335,
Natasha Bedingfield,Love Like This,0.145,0.781,222293,0.791,0,7,0.127,-3.903,0,56,0.0468,76.998,4,0.902,
Fyah Blaze,Lion Paw,0.0489,0.826,217267,0.889,0,1,0.237,-5.076,0,0,0.12,104.008,4,0.734,
Erick Sermon,Erick Sermon,0.187,0.897,223133,0.466,1.35E-06,10,0.0757,-9.053,0,54,0.203,100.01,4,0.884,
Elvin Bishop,Half Way Out The Door (Live),0.55,0.545,316347,0.829,0.000252,0,0.983,-4.117,1,1,0.0355,105.624,4,0.739,
Toni Braxton,Tell Me,0.0423,0.827,249173,0.533,3.97E-05,10,0.0714,-6.699,0,16,0.135,84.76,4,0.822,
Richard Galliano,Honey Fingers,0.505,0.46,196840,0.455,0.0132,0,0.279,-15.176,1,1,0.0923,93.361,4,0.513,
Julissa,Gloria,0.544,0.365,292053,0.662,0,11,0.0903,-6.043,0,29,0.0399,147.423,3,0.121,
Marc Dorsey,Love You Again,0.461,0.671,301493,0.471,0,7,0.179,-6.943,1,11,0.0285,138.021,4,0.524,
Oesch's die Dritten,Die Zeit,0.339,0.467,168293,0.452,0,1,0.0787,-7.476,1,1,0.0275,96.032,4,0.58,
Pepper,Point And Shoot (Demo),0.161,0.465,264547,0.752,0,9,0.0675,-7.436,1,9,0.0505,82.346,4,0.41,
Tim Wilson,The Michael Vick Song,0.354,0.72,166766,0.751,0,5,0.154,-3.284,0,1,0.0396,122.271,4,0.738,
Plaza,Goor,0.00116,0.792,190473,0.686,0.847,11,0.0789,-11.91,1,0,0.0402,125.163,4,0.635,
Gonzalo Rubalcaba,Cuatro Veinte,0.96,0.244,586733,0.13,0.874,3,0.132,-19.614,1,2,0.0642,64.885,4,0.0898,
Roy Drusky,Funny How Time Slips Away,0.867,0.707,188963,0.0929,0.272,2,0.109,-22.6,1,0,0.0322,104.964,3,0.194,
The Perrys,Run And Tell,0.206,0.674,213613,0.755,2.08E-06,7,0.0968,-8.317,0,2,0.0439,95.996,4,0.708,
John Wesley,Cuttin' the Tree,0.268,0.447,247800,0.692,0.00165,0,0.268,-9.698,1,1,0.0934,168.458,4,0.839,
Klimperei,Sauer,0.392,0.338,99427,0.628,0.886,5,0.106,-7.066,1,0,0.0382,175.625,4,0.489,
Year of Desolation,L.S.M.,4.70E-05,0.281,259053,0.883,0.473,2,0.529,-5.294,1,0,0.136,105.674,4,0.256,
Liars,Cycle Time,0.154,0.11,136387,0.801,0.0423,2,0.102,-5.066,1,7,0.0698,153.031,4,0.235,
Flor Silvestre,Llorando Por Amor,0.88,0.542,161588,0.243,4.20E-06,2,0.331,-7.544,1,8,0.0311,101.003,3,0.508,
Lady Saw,To Sir With Love,0.0699,0.677,180760,0.481,1.09E-06,1,0.0559,-14.156,0,3,0.0589,82.013,4,0.551,
Moon Mullican,New Milk Cow Blues,0.975,0.584,174507,0.302,2.15E-06,9,0.272,-10.653,1,1,0.0341,106.765,4,0.574,
Dave Eggar,Deep Blue,0.741,0.166,226693,0.0371,0.897,0,0.107,-25.663,1,15,0.0415,129.982,4,0.0377,
X-ecutioners featuring Tom Tom Club & Biz Markie,Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie),0.0343,0.931,236693,0.772,0.000172,7,0.37,-5.583,1,7,0.187,102.634,4,0.73,
The Del McCoury Band,High On the Mountain,0.516,0.614,187027,0.41,0.000454,7,0.208,-13.339,1,27,0.0339,90.248,4,0.836,
3 of Hearts,Is It Love,0.544,0.381,223655,0.465,0,3,0.227,-8.523,1,3,0.0344,203.327,4,0.267,
Dario Marianelli,Falling Apart,0.792,0.147,70107,0.029,0.881,9,0.111,-24.759,1,7,0.0351,65.693,4,0.0674,
Furry Lewis,I Will Turn Your Money Green (Take 1),0.986,0.498,191000,0.0799,0.00193,1,0.121,-16.056,1,11,0.0541,103.701,4,0.409,
Busdriver,Beauty Supply And Demand,0.215,0.684,123753,0.916,6.58E-06,1,0.198,-9.142,1,3,0.0632,121.374,4,0.62,
Hollowtip,Superstar (feat. J-Noxx),0.0201,0.506,266067,0.674,0,6,0.606,-7.652,1,0,0.447,83.364,4,0.705,
The Token,Come Dance With Me,0.836,0.624,131558,0.695,0,10,0.11,-9.138,1,7,0.0377,122.79,4,0.963,
The Party Group,Te Quiero Mas,0.00999,0.847,255427,0.82,7.96E-06,0,0.0194,-18.77,1,7,0.0355,130.029,4,0.98,
EPMD,Head Banger,0.0388,0.619,291373,0.912,0,9,0.252,-3.897,1,29,0.309,96.66,4,0.676,
Dario Marianelli,The Lord's Prayer,0.811,0.105,192907,0.208,0.946,1,0.0807,-16.37,0,11,0.0424,91.101,3,0.0352,
Iggy And The Stooges,Raw Power,0.00353,0.235,208133,0.977,0.00604,6,0.172,0.878,1,51,0.107,152.952,4,0.241,
Kurtis Blow,I'm Chillin,0.064,0.794,220773,0.736,0.000379,7,0.0341,-13.006,1,11,0.0936,107.267,4,0.598,
Kent,Alla Mot Alla,0.00516,0.48,240933,0.607,0.232,3,0.256,-8.313,1,19,0.0264,71.955,4,0.429,
Henri Pousseur,Parabolics Studies 6,0.405,0.161,1267307,0.514,0.237,1,0.358,-8.462,1,0,0.149,141.567,4,0.0168,
Spitfire,Feverish,0.103,0.46,109266,0.8,0.00854,6,0.296,-11.64,0,0,0.0702,138.936,4,0.214,
David Banner,Syrup Sipping (Banner Beat Break),0.0386,0.819,72427,0.353,0,1,0.136,-11.63,1,10,0.199,83.529,4,0.365,
Bionikworld,Party Favours (Dee Dee's Flukey Remix),0.000612,0.79,413520,0.72,0.698,10,0.0926,-8.152,0,0,0.0569,125.991,4,0.155,
The Wilburns,Keep Walking,0.537,0.593,183020,0.515,0,7,0.239,-8.132,1,0,0.0274,147.838,4,0.763,
Bullet For My Valentine,4 Words (To Choke Upon),8.97E-05,0.369,223760,0.95,7.66E-05,8,0.126,-2.875,1,41,0.081,92.555,4,0.33,
Niraj Chag,The Carnival  feat. Japjit Kaur,0.00877,0.593,293465,0.922,0.902,1,0.423,-5.046,1,1,0.0482,179.04,4,0.623,
Warner mack,Is It Wrong,0.843,0.658,156920,0.414,0.235,8,0.105,-10.84,1,11,0.029,94.224,4,0.852,
Bodies In the Gears of the Apparatus,Xenophobic Hate Machine,1.74E-06,0.195,126160,0.929,0.811,4,0.1,-6.136,1,1,0.0874,133.209,4,0.213,
Rick Ross,Ella Speed,0.657,0.504,158198,0.466,0.0313,7,0.114,-9.754,1,0,0.0325,114.859,4,0.856,
Tinariwen,Chatma,0.217,0.81,336373,0.422,0.133,9,0.0754,-10.832,1,27,0.0353,106.002,4,0.31,
Uman,The way to Peace,0.618,0.7,412027,0.384,0.0806,7,0.14,-15.228,0,1,0.0403,85.012,4,0.558,
